15/02/2020 7:54 PM,28.31,29.30,62.00,8.69,1573.39,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.40,62.00,8.69,1577.30,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7
15/02/2020 7:54 PM,.00,471.25,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.40,62.00,8.68,1566.12,7.00,376.74,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.40,62.00,8.68,1566.12,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.31,29.30,62.00,8.68,1562.24,7.00,470.67,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7.00,471.25,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1566.12,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1577.30,7.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.30,62.00,8.68,1582.92,7.00,502.76,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.40,62.00,8.68,1582.92,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.50,62.00,8.68,1582.92,7.00,471.25,LOW,0,1,5.00,0.0050
15/02/2020 7:55 PM,28.25,29.40,62.00,8.68,1588.56,7.00,502.76,LOW,0,1,5.00,0.0050
